Country,Year,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,CM.MKT.LCAP.GD.ZS,FM.LBL.BMNY.GD.ZS,FM.LBL.BMNY.ZG,FP.CPI.TOTL,FP.CPI.TOTL.ZG,FS.AST.DOMS.GD.ZS,FS.AST.PRVT.GD.ZS,GC.DOD.TOTL.GD.ZS,NE.CON.GOVT.KD.ZG,NE.CON.GOVT.ZS,NE.CON.TOTL.KD.ZG,NE.CON.TOTL.ZS,NE.EXP.GNFS.KD.ZG,NE.EXP.GNFS.ZS,NE.GDI.TOTL.KD.ZG,NE.GDI.TOTL.ZS,NE.IMP.GNFS.KD.ZG,NE.IMP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.PP.CD,NY.GNS.ICTR.ZS,PX.REX.REER,SI.POV.NAGP,SL.UEM.TOTL.ZS
ITA,2012,-0.351116624046255,0.0016722446020187801,,,,105.90656520528,3.0413633322677303,176.18011341953,93.75903241076,,-1.8389552345581102,19.8080633298544,-3.2555013440755,81.1067223021615,2.03230950398255,28.3792428359574,-15.5749891595364,17.7895128705255,-8.1194927658748,27.2754780086443,-2.98090576823772,35053.526244257206,-3.24206011995115,36486.2967870302,17.565873790472,97.75619514344429,,10.6549997329712
ITA,2013,0.993874947741422,0.912122176152343,,,,107.198618335037,1.21999342274305,171.84143643226298,90.8424628149424,,-1.1445180205538898,19.807207720123998,-2.12672505411258,80.7086994752384,0.3741871560226,28.6332430796987,-5.39284278081888,16.892393762138,-2.70213067203787,26.2343363170751,-1.8410654508824797,35549.9746972954,-2.9724037999969797,36314.6971007775,18.0005575354764,99.4798115194308,,12.1490001678467
ITA,2014,1.86056307101581,0.788869272224896,,,,107.45701784934299,0.241047429826773,171.519073057141,88.61122267245491,,-0.6274918724698609,19.5390135071429,-0.0222087654575205,80.1452631108066,2.61522287810469,29.108828186409102,1.00778228259327,16.959201811767098,3.4522867110546,26.213286964233102,-0.004547542363837921,35518.4152916749,-0.917813879753353,36194.873918843,18.8786664991878,99.3345749199296,,12.6829996109009
ITA,2015,1.3823816910946398,0.724627962134635,,,,107.49870085602801,0.0387903996579552,169.394963618076,87.345191816861,,-0.554216034227466,19.1103418904102,1.25037625840298,79.8789504366133,4.27402570808741,29.715982372361196,1.33506241253068,17.1072670212734,6.46367529087371,26.702193789247602,0.7783043507165809,30230.2263021296,0.875477401786128,36909.3283742734,18.5113435806859,93.86449360863459,,11.895999908447301
ITA,2016,2.5815162874377595,1.3679323402810701,,,,107.39763417125499,-0.0940166569157271,169.192306560412,84.9534920025777,,0.659155855650823,19.027240133095802,1.10062148703429,79.1536881466812,1.8629003567762101,29.331292981717702,5.2584520421207195,17.557751723131698,3.94216409764259,26.042732851530598,1.27967112794536,30936.125444977002,1.4518753910761397,39178.399997952205,20.1518150306519,94.5723969395784,,11.687999725341802
ITA,2017,2.73093851336022,0.468341278343821,,,,108.71490177435699,1.22653316645808,164.278592824216,80.7821343960371,,-0.18946126799929197,18.8237165249973,1.0673056891527601,79.1050256886754,5.999835950639111,30.8424072807019,4.15788258880585,17.9145213370158,6.2148553971336,27.8619485480206,1.7161673808665499,32326.8417463954,1.8687146414112699,41200.0287210871,20.594415935813398,95.2647555854265,,11.211000442504899
ITA,2018,2.5836200150747,1.48299144502535,,,,109.951520340534,1.1374876360039499,162.13137554580499,76.9853588497341,,0.39597150515424995,19.0196516253853,0.6881421796850871,79.3399411607903,1.7942055835460902,31.453436556280604,2.7981366369601806,18.1609671209378,2.95976575155427,28.954344838008698,0.77434001307563,34483.2039992043,0.950146897238895,41830.426327644396,20.7605183285609,96.7847535254348,,10.2049999237061
JAM,1995,-1.51250064893488,2.2542224029626,21.266309680377898,42.98066476889271,27.9871707443605,19.6871099356107,19.9087488364167,27.103567843978702,21.334035336667398,83.8611841763718,,9.99922127814214,,79.84062159309191,,51.2758059771229,,25.2595739526191,,56.3760015228339,2.34995704147829,2580.73638616688,1.3534863546875802,6198.66335946272,23.726551819613398,,,16.229999542236303
JAM,1996,-1.9353963083604802,2.49321389793703,26.3923724212812,44.3047326002521,22.394737611058897,24.8858174522296,26.406656607404297,33.082063557994296,19.9013557629947,72.25219523570091,,11.9198565900794,,81.6704195177404,,45.2499107331541,,25.554000976470004,,52.4743312273645,-0.11373120611553099,2879.65819301448,-1.08681380280915,6243.5613412129605,23.742466971267,,,16.0100002288818
JAM,1997,-3.9665304859801096,2.4274402402160096,27.357478370808202,47.5933015914647,16.4017000197281,27.2891783657757,9.65755261268601,39.9411137898917,18.4648845490402,73.70000907871241,,13.478189233992,,82.1115740133625,,40.589242062010996,,25.694773687873898,,48.39558976324739,-1.14045987235463,3241.2344066037,-2.10762378746902,6217.364831493321,21.7339829656455,,,16.3500003814697
